executing cmd on chassis 1 ...
Collecting files on current[1] chassis.

/harddisk/tracelogs/tmp_trace/wncd_pmanlog_R0-0.21592_0.20181215042558.bin: DECODE(115:0:115:1)
/harddisk/tracelogs/wncd_x_R0-0.25547_0.20181215042616.bin: DECODE(97466:0:97466:232)
/harddisk/tracelogs/wncd_x_R0-0.25547_1.20181215042730.bin: DECODE(83181:0:83181:177)
/harddisk/tracelogs/wncd_x_R0-0.25547_2.20181215042751.bin: DECODE(110024:0:110024:1659)
2018/12/15 14:09:15.312 {wncd_x_R0-0}{1}: [capwapac-smgr-sess] [25547]: (info): Session-IP: 9.9.71.12[5248] Mac: 58ac.78df.b830 Capwap message received, type: wtp_event_request
2018/12/15 14:09:15.312 {wncd_x_R0-0}{1}: [ewlc-infra-evq] [25547]: (verbose): Type:EWLC_CAPWAP_HDR_AP, Id:10002
2018/12/15 14:09:16.014 {wncd_x_R0-0}{1}: [capwapac-smgr-sess] [25547]: (info): Session-IP: 9.9.71.12[5248] Mac: 58ac.78df.b830 Capwap message received, type: wtp_event_request
2018/12/15 14:09:16.014 {wncd_x_R0-0}{1}: [ewlc-infra-evq] [25547]: (verbose): Type:EWLC_CAPWAP_HDR_AP, Id:10003
2018/12/15 14:09:18.652 {wncd_x_R0-0}{1}: [capwapac-smgr-sess] [25547]: (info): Session-IP: 9.9.71.12[5248] Mac: 58ac.78df.b830 Capwap message received, type: wtp_event_request
2018/12/15 14:09:18.652 {wncd_x_R0-0}{1}: [ewlc-infra-evq] [25547]: (verbose): Type:EWLC_CAPWAP_HDR_AP, Id:10004
2018/12/15 14:09:18.656 {wncd_x_R0-0}{1}: [capwapac-smgr-sess] [25547]: (info): Session-IP: 9.9.71.12[5248] Mac: 58ac.78df.b830 Capwap message received, type: wtp_event_request
2018/12/15 14:09:18.656 {wncd_x_R0-0}{1}: [ewlc-infra-evq] [25547]: (verbose): Type:EWLC_CAPWAP_HDR_AP, Id:10005
2018/12/15 14:09:20.561 {wncd_x_R0-0}{1}: [capwapac-smgr-sess] [25547]: (info): Session-IP: 9.9.71.12[5248] Mac: 58ac.78df.b830 Capwap message received, type: wtp_event_request
2018/12/15 14:09:20.561 {wncd_x_R0-0}{1}: [ewlc-infra-evq] [25547]: (verbose): Type:EWLC_CAPWAP_HDR_AP, Id:10006
2018/12/15 14:09:20.570 {wncd_x_R0-0}{1}: [capwapac-smgr-sess] [25547]: (info): Session-IP: 9.9.71.12[5248] Mac: 58ac.78df.b830 Capwap message received, type: wtp_event_request
